date,magnitude,latitude,longitude,depth,location
3/22/2018,4,15.9253,-95.218299999999999,49.700000000000003,"29 km al SUR de SALINA CRUZ, OAX"
3/23/2018,4.0999999999999996,15.9788,-95.284199999999998,46.200000000000003,"24 km al SUROESTE de SALINA CRUZ, OAX"
3/23/2018,4.0999999999999996,13.543200000000001,-92.315799999999996,15,"127 km al SUR de CD HIDALGO, CHIS"
3/23/2018,4,17.643999999999998,-95.2898,30.800000000000001,"40 km al SURESTE de J RODRIGUEZ CLARA, VER"
3/23/2018,4,16.818300000000001,-100.194,3.7999999999999998,"24 km al SUROESTE de COYUCA DE BENITEZ, GRO"
3/23/2018,4,14.6378,-94.186499999999995,13.699999999999999,"156 km al SUROESTE de PIJIJIAPAN, CHIS"
3/23/2018,4,17.3308,-100.90300000000001,51.700000000000003,"31 km al NOROESTE de TECPAN, GRO"
3/23/2018,4,16.042999999999999,-98.805800000000005,6.5999999999999996,"83 km al SUROESTE de OMETEPEC, GRO"
3/23/2018,4,16.027000000000001,-95.304199999999994,50.100000000000001,"21 km al SUROESTE de SALINA CRUZ, OAX"
3/23/2018,4,15.5053,-94.907799999999995,15,"81 km al SURESTE de SALINA CRUZ, OAX"
3/24/2018,4.2999999999999998,15.08,-94.292000000000002,16.100000000000001,"125 km al SUROESTE de TONALA, CHIS"
3/24/2018,4.0999999999999996,15.7768,-95.249700000000004,7.5,"45 km al SUR de SALINA CRUZ, OAX"
3/24/2018,4.0999999999999996,16.7332,-94.802300000000002,80,"29 km al NORTE de UNION HIDALGO, OAX"
3/24/2018,4.0999999999999996,15.329000000000001,-94.714699999999993,15.800000000000001,"108 km al SURESTE de SALINA CRUZ, OAX"
3/24/2018,4,14.963200000000001,-94.144199999999998,15,"128 km al SUROESTE de PIJIJIAPAN, CHIS"
3/24/2018,4,16.505800000000001,-95.551199999999994,51,"39 km al NOROESTE de TEHUANTEPEC, OAX"
3/24/2018,4,15.810700000000001,-95.222700000000003,16.100000000000001,"41 km al SUR de SALINA CRUZ, OAX"
3/24/2018,4,14.6812,-93.304500000000004,28.800000000000001,"95 km al SUROESTE de MAPASTEPEC, CHIS"
3/25/2018,4.5,16.333200000000001,-94.926299999999998,56.600000000000001,"15 km al SURESTE de JUCHITAN DE ZARAGOZA, OAX"
3/25/2018,4.2999999999999998,16.412299999999998,-95.135199999999998,46.799999999999997,"13 km al OESTE de JUCHITAN DE ZARAGOZA, OAX"
3/25/2018,4.2999999999999998,16.41,-95.064800000000005,49.799999999999997,"5 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX"
3/25/2018,4.2999999999999998,16.472999999999999,-98.424000000000007,5.2999999999999998,"23 km al SUR de OMETEPEC, GRO"
3/25/2018,4.2999999999999998,19.373000000000001,-103.423,24.699999999999999,"16 km al SUROESTE de TECALITLAN, JAL"
3/25/2018,4.2000000000000002,16.354800000000001,-95.148799999999994,9.3000000000000007,"9 km al NORESTE de S BLAS ATEMPA, OAX"
3/25/2018,4.2000000000000002,15.960000000000001,-95.214799999999997,26.699999999999999,"25 km al SUR de SALINA CRUZ, OAX"
3/25/2018,4.0999999999999996,16.382300000000001,-94.432199999999995,22.800000000000001,"44 km al ESTE de UNION HIDALGO, OAX"
3/25/2018,4.0999999999999996,15.992699999999999,-94.943799999999996,15.199999999999999,"34 km al SURESTE de SALINA CRUZ, OAX"
3/25/2018,4.0999999999999996,15.0847,-94.360799999999998,16.100000000000001,"128 km al SUROESTE de TONALA, CHIS"
3/25/2018,4.0999999999999996,15.1198,-94.397199999999998,16.100000000000001,"127 km al SUROESTE de TONALA, CHIS"
3/25/2018,4,16.4373,-95.143299999999996,59.299999999999997,"13 km al OESTE de JUCHITAN DE ZARAGOZA, OAX"
3/25/2018,4,15.351000000000001,-94.703500000000005,16.100000000000001,"106 km al SURESTE de SALINA CRUZ, OAX"
3/25/2018,4,15.5093,-94.834800000000001,16.800000000000001,"84 km al SURESTE de SALINA CRUZ, OAX"
3/25/2018,4,15.4565,-94.846800000000002,16.399999999999999,"89 km al SURESTE de SALINA CRUZ, OAX"
3/25/2018,4,15.994999999999999,-95.225999999999999,9.0999999999999996,"21 km al SUR de SALINA CRUZ, OAX"
3/25/2018,4,15.1327,-94.411500000000004,16.100000000000001,"127 km al SUROESTE de TONALA, CHIS"
3/25/2018,4,16.0352,-95.293199999999999,21.300000000000001,"19 km al SUROESTE de SALINA CRUZ, OAX"
3/25/2018,4,16.938500000000001,-95.102199999999996,105.7,"10 km al NOROESTE de MATIAS ROMERO, OAX"
3/26/2018,4.5,13.9968,-93.108000000000004,9.4000000000000004,"128 km al SUROESTE de CD HIDALGO, CHIS"
3/26/2018,4.2999999999999998,15.7683,-94.930999999999997,41.100000000000001,"54 km al SURESTE de SALINA CRUZ, OAX"
3/26/2018,4.2999999999999998,14.2782,-93.400300000000001,10,"138 km al SUROESTE de HUIXTLA, CHIS"
3/26/2018,4.2000000000000002,14.5755,-94.235500000000002,12.199999999999999,"165 km al SUROESTE de PIJIJIAPAN, CHIS"
3/26/2018,4.2000000000000002,14.0662,-93.112700000000004,10,"124 km al SUROESTE de CD HIDALGO, CHIS"
3/26/2018,4.0999999999999996,14.228,-93.187299999999993,15,"122 km al SUROESTE de CD HIDALGO, CHIS"
3/26/2018,4.0999999999999996,14.9552,-92.819699999999997,78.900000000000006,"43 km al SUROESTE de HUIXTLA, CHIS"
3/26/2018,4.0999999999999996,13.892799999999999,-93.129800000000003,15,"137 km al SUROESTE de CD HIDALGO, CHIS"
3/26/2018,4.0999999999999996,15.4177,-94.674800000000005,17.800000000000001,"101 km al SURESTE de SALINA CRUZ, OAX"
3/26/2018,4.0999999999999996,14.2235,-93.096999999999994,4.2000000000000002,"114 km al SUROESTE de CD HIDALGO, CHIS"
3/26/2018,4,13.9933,-93.075699999999998,17.699999999999999,"125 km al SUROESTE de CD HIDALGO, CHIS"
3/26/2018,4,15.121,-94.332999999999998,16.100000000000001,"123 km al SUROESTE de TONALA, CHIS"
3/26/2018,4,16.095800000000001,-98.486500000000007,16,"54 km al SUROESTE de PINOTEPA NACIONAL, OAX"
3/26/2018,4,16.465800000000002,-95.162999999999997,57.5,"13 km al SUROESTE de CD IXTEPEC, OAX"
3/26/2018,4,14.4352,-92.861500000000007,10.699999999999999,"81 km al SUROESTE de CD HIDALGO, CHIS"
3/26/2018,4,14.176299999999999,-93.079499999999996,6.4000000000000004,"114 km al SUROESTE de CD HIDALGO, CHIS"
3/26/2018,4,15.981299999999999,-95.146199999999993,49.399999999999999,"23 km al SUR de SALINA CRUZ, OAX"
3/26/2018,4,15.985300000000001,-95.163499999999999,48.100000000000001,"22 km al SUR de SALINA CRUZ, OAX"
3/27/2018,4.2999999999999998,15.5198,-94.6417,23,"94 km al SURESTE de SALINA CRUZ, OAX"
3/27/2018,4.2000000000000002,16.5443,-98.537700000000001,10,"21 km al SUROESTE de OMETEPEC, GRO"
3/27/2018,4.0999999999999996,15.981199999999999,-95.260000000000005,10,"23 km al SUROESTE de SALINA CRUZ, OAX"
3/27/2018,4,16.539300000000001,-95.174300000000002,47.100000000000001,"8 km al SUROESTE de CD IXTEPEC, OAX"
3/27/2018,4,15.127700000000001,-94.501000000000005,26.899999999999999,"133 km al SUROESTE de TONALA, CHIS"
3/27/2018,4,25.485299999999999,-104.886,16.100000000000001,"73 km al NORESTE de SGO PAPASQUIARO, DGO"
3/27/2018,4,15.5038,-94.886200000000002,25.600000000000001,"82 km al SURESTE de SALINA CRUZ, OAX"
3/27/2018,4,15.1395,-94.351299999999995,17.600000000000001,"123 km al SUROESTE de TONALA, CHIS"
3/27/2018,4,15.5952,-93.778800000000004,85.799999999999997,"54 km al SUR de TONALA, CHIS"
3/27/2018,4,15.387499999999999,-94.699299999999994,24.100000000000001,"103 km al SURESTE de SALINA CRUZ, OAX"
3/27/2018,4,14.1722,-92.393799999999999,22.899999999999999,"62 km al SUROESTE de CD HIDALGO, CHIS"
3/28/2018,4.4000000000000004,14.391,-93.332499999999996,10,"125 km al SUROESTE de HUIXTLA, CHIS"
3/28/2018,4.2999999999999998,14.466200000000001,-93.248500000000007,9,"112 km al SUROESTE de HUIXTLA, CHIS"
3/28/2018,4.2000000000000002,21.281300000000002,-109.13500000000001,18,"195 km al SURESTE de CABO SAN LUCAS, BCS"
3/28/2018,4.0999999999999996,15.225199999999999,-94.589699999999993,16.100000000000001,"124 km al SURESTE de SALINA CRUZ, OAX"
3/28/2018,4.0999999999999996,14.430300000000001,-93.263199999999998,14.5,"116 km al SUROESTE de HUIXTLA, CHIS"
3/28/2018,4,15.8668,-95.560500000000005,52.399999999999999,"52 km al SUROESTE de SALINA CRUZ, OAX"
3/28/2018,4,17.808700000000002,-99.209199999999996,48.299999999999997,"23 km al NORTE de CHILAPA DE ALVAREZ, GRO"
3/28/2018,4,15.415699999999999,-94.818299999999994,18.100000000000001,"94 km al SURESTE de SALINA CRUZ, OAX"
3/28/2018,4,17.1037,-95.224299999999999,107.2,"32 km al NOROESTE de MATIAS ROMERO, OAX"
3/28/2018,4,17.698499999999999,-95.843800000000002,90.599999999999994,"45 km al SUR de LOMA BONITA, OAX"
3/28/2018,4,18.719200000000001,-104.32899999999999,4.2000000000000002,"37 km al SUR de MANZANILLO, COL"
3/28/2018,4,18.604199999999999,-104.327,16.100000000000001,"50 km al SUR de MANZANILLO, COL"
3/28/2018,4,15.5037,-94.937700000000007,17.800000000000001,"80 km al SURESTE de SALINA CRUZ, OAX"
3/29/2018,4.2000000000000002,14.804,-93.405199999999994,38.700000000000003,"90 km al SUROESTE de MAPASTEPEC, CHIS"
3/29/2018,4.0999999999999996,16.482700000000001,-97.894000000000005,4,"23 km al NORESTE de PINOTEPA NACIONAL, OAX"
3/29/2018,4,14.941800000000001,-94.257000000000005,8.5,"138 km al SUROESTE de TONALA, CHIS"
3/29/2018,4,16.0138,-95.266300000000001,15.300000000000001,"20 km al SUROESTE de SALINA CRUZ, OAX"
3/29/2018,4,15.386699999999999,-94.793700000000001,25.199999999999999,"98 km al SURESTE de SALINA CRUZ, OAX"
3/29/2018,4,15.592000000000001,-94.814300000000003,17.300000000000001,"77 km al SURESTE de SALINA CRUZ, OAX"
3/29/2018,4,15.986499999999999,-98.366299999999995,5,"52 km al SUROESTE de PINOTEPA NACIONAL, OAX"
3/29/2018,4,15.438800000000001,-94.6922,17.100000000000001,"98 km al SURESTE de SALINA CRUZ, OAX"
3/29/2018,4,13.6753,-92.512699999999995,15,"118 km al SUROESTE de CD HIDALGO, CHIS"
3/30/2018,4.5999999999999996,15.9338,-98.866500000000002,5,"96 km al SUROESTE de OMETEPEC, GRO"
3/30/2018,4.4000000000000004,17.4573,-95.936999999999998,85.200000000000003,"72 km al SUR de LOMA BONITA, OAX"
3/30/2018,4.0999999999999996,16.720800000000001,-94.902199999999993,8.0999999999999996,"22 km al SURESTE de MATIAS ROMERO, OAX"
3/30/2018,4.0999999999999996,14.4655,-94.365700000000004,33.200000000000003,"183 km al SUROESTE de PIJIJIAPAN, CHIS"
3/30/2018,4,14.4762,-93.665199999999999,10,"135 km al SUROESTE de MAPASTEPEC, CHIS"
3/30/2018,4,17.388200000000001,-95.137699999999995,121.7,"58 km al SUROESTE de SAYULA DE ALEMAN, VER"
3/30/2018,4,16.294,-98.236000000000004,12.800000000000001,"20 km al SUROESTE de PINOTEPA NACIONAL, OAX"
3/30/2018,4,17.771000000000001,-101.56100000000001,28.300000000000001,"14 km al NORTE de ZIHUATANEJO, GRO"
3/31/2018,4.2000000000000002,13.4322,-92.436300000000003,15,"141 km al SUR de CD HIDALGO, CHIS"
3/31/2018,4.0999999999999996,15.873799999999999,-98.895799999999994,16.399999999999999,"104 km al SUROESTE de OMETEPEC, GRO"
3/31/2018,4.0999999999999996,15.9328,-98.028499999999994,16.5,"45 km al SUR de PINOTEPA NACIONAL, OAX"
3/31/2018,4,15.376799999999999,-93.317300000000003,88.299999999999997,"36 km al SUROESTE de PIJIJIAPAN, CHIS"
3/31/2018,4,15.7508,-96.398200000000003,33.5,"7 km al ESTE de S PEDRO POCHUTLA, OAX"
3/31/2018,4,30.708200000000001,-114.48099999999999,5,"49 km al SURESTE de SAN FELIPE, BC"
3/31/2018,4,18.264199999999999,-100.754,61.700000000000003,"14 km al SUROESTE de CD ALTAMIRANO, GRO"
4/1/2018,4.7999999999999998,14.0585,-92.503500000000003,17.5,"78 km al SUROESTE de CD HIDALGO, CHIS"
4/1/2018,4.5,15.6173,-94.810199999999995,16.100000000000001,"75 km al SURESTE de SALINA CRUZ, OAX"
4/1/2018,4.2999999999999998,15.7723,-95.150499999999994,13,"46 km al SUR de SALINA CRUZ, OAX"
4/1/2018,4.2999999999999998,25.7668,-110.04000000000001,7.2000000000000002,"89 km al OESTE de AHOME, SIN"
4/1/2018,4.2000000000000002,16.284800000000001,-98.066000000000003,10.800000000000001,"6 km al SUR de PINOTEPA NACIONAL, OAX"
4/1/2018,4.2000000000000002,25.738700000000001,-110.125,15.4,"98 km al OESTE de AHOME, SIN"
4/1/2018,4.0999999999999996,16.235199999999999,-98.1477,8.6999999999999993,"16 km al SUROESTE de PINOTEPA NACIONAL, OAX"
4/1/2018,4.0999999999999996,15.245699999999999,-93.116500000000002,83.900000000000006,"32 km al SUROESTE de MAPASTEPEC, CHIS"
4/1/2018,4,16.4773,-95.096299999999999,70.599999999999994,"9 km al SUR de CD IXTEPEC, OAX"
4/1/2018,4,16.318200000000001,-98.188199999999995,19,"15 km al OESTE de PINOTEPA NACIONAL, OAX"
4/1/2018,4,13.9528,-92.439999999999998,16,"86 km al SUROESTE de CD HIDALGO, CHIS"
4/1/2018,4,15.6287,-94.914500000000004,17.5,"68 km al SURESTE de SALINA CRUZ, OAX"
4/2/2018,4.4000000000000004,16.263300000000001,-94.182500000000005,99.700000000000003,"30 km al OESTE de ARRIAGA , CHIS"
4/2/2018,4.2999999999999998,15.4735,-94.888499999999993,22.399999999999999,"85 km al SURESTE de SALINA CRUZ, OAX"
4/2/2018,4.2999999999999998,22.2117,-108.39,16,"165 km al SURESTE de SAN JOSE DEL CABO, BCS"
4/2/2018,4.0999999999999996,15.4503,-93.422499999999999,106.3,"35 km al SUROESTE de PIJIJIAPAN, CHIS"
4/2/2018,4.0999999999999996,15.1873,-94.396799999999999,16.100000000000001,"121 km al SUROESTE de TONALA, CHIS"
4/2/2018,4.0999999999999996,16.275700000000001,-98.119299999999996,12.6,"10 km al SUROESTE de PINOTEPA NACIONAL, OAX"
4/2/2018,4.0999999999999996,16.3245,-98.242000000000004,13.699999999999999,"20 km al OESTE de PINOTEPA NACIONAL, OAX"
4/2/2018,4,16.0593,-98.762,16.100000000000001,"79 km al SUROESTE de OMETEPEC, GRO"
4/2/2018,4,16.101199999999999,-97.784999999999997,5.5,"39 km al OESTE de RIO GRANDE, OAX"
4/2/2018,4,18.093699999999998,-103.34,5.2000000000000002,"78 km al SUR de COALCOMAN, MICH"
4/3/2018,4.2999999999999998,22.110800000000001,-108.42400000000001,15.5,"169 km al SURESTE de SAN JOSE DEL CABO, BCS"
4/3/2018,4.2999999999999998,16.305199999999999,-95.653800000000004,48.899999999999999,"44 km al OESTE de TEHUANTEPEC, OAX"
4/3/2018,4.0999999999999996,17.188500000000001,-94.648700000000005,55.299999999999997,"55 km al NORESTE de MATIAS ROMERO, OAX"
4/3/2018,4.0999999999999996,17.268699999999999,-101.682,33.600000000000001,"44 km al SUROESTE de ZIHUATANEJO, GRO"
4/3/2018,4.0999999999999996,16.429200000000002,-95.0822,77.299999999999997,"7 km al OESTE de JUCHITAN DE ZARAGOZA, OAX"
4/3/2018,4,14.999700000000001,-93.840299999999999,12.6,"102 km al SUROESTE de PIJIJIAPAN, CHIS"
4/3/2018,4,16.274000000000001,-97.892200000000003,15,"19 km al SURESTE de PINOTEPA NACIONAL, OAX"
4/3/2018,4,15.8767,-95.129199999999997,12.9,"35 km al SUR de SALINA CRUZ, OAX"
4/3/2018,4,15.153700000000001,-94.382000000000005,15,"123 km al SUROESTE de TONALA, CHIS"
4/3/2018,4,14.8017,-93.811700000000002,28.699999999999999,"117 km al SUROESTE de PIJIJIAPAN, CHIS"
4/3/2018,4,16.509699999999999,-95.206000000000003,66.599999999999994,"13 km al SUROESTE de CD IXTEPEC, OAX"
4/4/2018,5,22.8325,-108.355,10,"141 km al ESTE de SAN JOSE DEL CABO, BCS"
4/4/2018,4.7999999999999998,22.281700000000001,-108.449,14,"155 km al SURESTE de SAN JOSE DEL CABO, BCS"
4/4/2018,4.2999999999999998,15.5495,-93.451999999999998,100.59999999999999,"30 km al SUROESTE de PIJIJIAPAN, CHIS"
4/4/2018,4.2000000000000002,16.262699999999999,-98.088200000000001,8.9000000000000004,"10 km al SUROESTE de PINOTEPA NACIONAL, OAX"
4/4/2018,4.0999999999999996,15.844799999999999,-95.120500000000007,13.9,"38 km al SUR de SALINA CRUZ, OAX"
4/4/2018,4,15.9885,-95.268799999999999,61,"23 km al SUROESTE de SALINA CRUZ, OAX"
4/4/2018,4,16.458200000000001,-95.270700000000005,69.400000000000006,"15 km al NORTE de TEHUANTEPEC, OAX"
4/4/2018,4,15.157,-94.427300000000002,31.899999999999999,"125 km al SUROESTE de TONALA, CHIS"
4/5/2018,4.5999999999999996,16.395,-95.130300000000005,105.09999999999999,"13 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX"
4/5/2018,4.2999999999999998,15.785,-95.088999999999999,16.100000000000001,"45 km al SUR de SALINA CRUZ, OAX"
4/5/2018,4.0999999999999996,14.4122,-93.885000000000005,14.6,"156 km al SUROESTE de MAPASTEPEC, CHIS"
4/5/2018,4,15.326499999999999,-94.093299999999999,15,"91 km al SUROESTE de TONALA, CHIS"
4/5/2018,4,15.334199999999999,-94.833500000000001,16.100000000000001,"101 km al SURESTE de SALINA CRUZ, OAX"
4/5/2018,4,15.002000000000001,-94.330299999999994,16.399999999999999,"135 km al SUROESTE de TONALA, CHIS"
4/5/2018,4,14.887499999999999,-94.176500000000004,16.100000000000001,"136 km al SUROESTE de PIJIJIAPAN, CHIS"
4/5/2018,4,16.432700000000001,-95.152299999999997,91.099999999999994,"14 km al NORESTE de S BLAS ATEMPA, OAX"
4/5/2018,4,15.5715,-92.276799999999994,143.40000000000001,"17 km al SUROESTE de FRONTERA COMALAPA, CHIS"
4/5/2018,4,15.4518,-92.783500000000004,110.3,"12 km al ESTE de MAPASTEPEC, CHIS"
4/6/2018,4.2999999999999998,16.5078,-95.1768,5.0999999999999996,"10 km al SUROESTE de CD IXTEPEC, OAX"
4/6/2018,4.2000000000000002,14.829800000000001,-93.720699999999994,18.399999999999999,"109 km al SUROESTE de PIJIJIAPAN, CHIS"
4/6/2018,4.2000000000000002,14.823499999999999,-93.980199999999996,17.199999999999999,"126 km al SUROESTE de PIJIJIAPAN, CHIS"
4/6/2018,4.2000000000000002,16.0137,-95.302199999999999,62.600000000000001,"22 km al SUROESTE de SALINA CRUZ, OAX"
4/6/2018,4.0999999999999996,14.886799999999999,-94.325699999999998,14.1,"146 km al SUROESTE de TONALA, CHIS"
4/6/2018,4,28.024799999999999,-112.164,10,"77 km al NORTE de SANTA ROSALIA, BCS"
4/6/2018,4,16.355799999999999,-95.025499999999994,14.199999999999999,"9 km al SUR de JUCHITAN DE ZARAGOZA, OAX"
4/6/2018,4,15.3645,-94.166300000000007,16.100000000000001,"91 km al SUROESTE de TONALA, CHIS"
4/6/2018,4,16.495799999999999,-95.218000000000004,44.700000000000003,"15 km al SUROESTE de CD IXTEPEC, OAX"
4/6/2018,4,15.405799999999999,-92.449799999999996,157.19999999999999,"22 km al OESTE de MOTOZINTLA, CHIS"
4/6/2018,4,16.514299999999999,-95.250799999999998,81,"17 km al SUROESTE de CD IXTEPEC, OAX"
4/6/2018,4,16.668700000000001,-95.504999999999995,83.599999999999994,"45 km al NOROESTE de CD IXTEPEC, OAX"
4/6/2018,4,15.974500000000001,-95.240200000000002,38.100000000000001,"23 km al SUR de SALINA CRUZ, OAX"
4/6/2018,4,15.8687,-95.108199999999997,10.9,"36 km al SURESTE de SALINA CRUZ, OAX"
4/7/2018,4.5999999999999996,15.0823,-94.256500000000003,16.100000000000001,"123 km al SUROESTE de TONALA, CHIS"
4/7/2018,4.2000000000000002,16.446300000000001,-95.152299999999997,80,"14 km al SUROESTE de CD IXTEPEC, OAX"
4/7/2018,4.0999999999999996,18.6557,-105.694,14.4,"135 km al SUROESTE de CIHUATLAN, JAL"
4/7/2018,4.0999999999999996,15.9575,-95.203500000000005,12,"25 km al SUR de SALINA CRUZ, OAX"
4/7/2018,4.0999999999999996,15.75,-95.162700000000001,52.100000000000001,"48 km al SUR de SALINA CRUZ, OAX"
4/7/2018,4.0999999999999996,15.236700000000001,-94.536299999999997,24.899999999999999,"126 km al SUROESTE de TONALA, CHIS"
4/7/2018,4,15.293799999999999,-94.743200000000002,23.899999999999999,"110 km al SURESTE de SALINA CRUZ, OAX"
4/7/2018,4,14.129799999999999,-93.007499999999993,10,"110 km al SUROESTE de CD HIDALGO, CHIS"
4/7/2018,4,15.805999999999999,-95.305000000000007,54.100000000000001,"43 km al SUROESTE de SALINA CRUZ, OAX"
4/8/2018,4.7000000000000002,13.707700000000001,-92.103800000000007,11,"108 km al SUR de CD HIDALGO, CHIS"
4/8/2018,4.0999999999999996,18.258800000000001,-100.959,69,"33 km al SUROESTE de CD ALTAMIRANO, GRO"
4/8/2018,4,18.203299999999999,-102.11499999999999,56.600000000000001,"23 km al NORESTE de LAS GUACAMAYAS, MICH"
4/8/2018,4,14.904199999999999,-93.719800000000006,17.399999999999999,"102 km al SUROESTE de PIJIJIAPAN, CHIS"
4/8/2018,4,17.196300000000001,-99.803799999999995,41.5,"37 km al NORESTE de COYUCA DE BENITEZ, GRO"
4/8/2018,4,16.233499999999999,-95.029499999999999,80.900000000000006,"19 km al NORESTE de SALINA CRUZ, OAX"
4/8/2018,4,15.9665,-95.272000000000006,50.799999999999997,"25 km al SUROESTE de SALINA CRUZ, OAX"
4/8/2018,4,16.991,-95.027299999999997,119.7,"13 km al NORTE de MATIAS ROMERO, OAX"
4/8/2018,4,18.087700000000002,-103.366,7.4000000000000004,"79 km al SUROESTE de COALCOMAN, MICH"
4/8/2018,4,17.068300000000001,-94.9345,118.59999999999999,"24 km al NORESTE de MATIAS ROMERO, OAX"
4/9/2018,4.2999999999999998,15.9415,-98.950000000000003,16.600000000000001,"101 km al SUROESTE de OMETEPEC, GRO"
4/9/2018,4,15.671200000000001,-95.2697,45.399999999999999,"57 km al SUR de SALINA CRUZ, OAX"
4/9/2018,4,16.4955,-99.522199999999998,3.2999999999999998,"36 km al SUROESTE de SAN MARCOS, GRO"
4/9/2018,4,15.5853,-94.041200000000003,76.200000000000003,"63 km al SUROESTE de TONALA, CHIS"
4/10/2018,4.2999999999999998,15.371,-94.761700000000005,16.100000000000001,"101 km al SURESTE de SALINA CRUZ, OAX"
4/10/2018,4.2999999999999998,14.4795,-92.487499999999997,66.799999999999997,"42 km al SUROESTE de CD HIDALGO, CHIS"
4/10/2018,4.2000000000000002,28.944800000000001,-113.202,12.1,"138 km al NORESTE de GUERRERO NEGRO, BCS"
4/10/2018,4.2000000000000002,16.010200000000001,-95.304000000000002,60.600000000000001,"22 km al SUROESTE de SALINA CRUZ, OAX"
4/10/2018,4.0999999999999996,15.9123,-97.9893,12.199999999999999,"48 km al SUR de PINOTEPA NACIONAL, OAX"
4/10/2018,4.0999999999999996,15.4603,-94.617800000000003,16.100000000000001,"101 km al SURESTE de SALINA CRUZ, OAX"
4/10/2018,4,30.585999999999999,-114.063,16.100000000000001,"89 km al SURESTE de SAN FELIPE, BC"
4/10/2018,4,18.608000000000001,-106.239,3.6000000000000001,"190 km al SUROESTE de CIHUATLAN, JAL"
4/10/2018,4,15.1043,-94.392200000000003,16.100000000000001,"128 km al SUROESTE de TONALA, CHIS"
4/11/2018,5.5,15.5382,-95.040700000000001,14.5,"73 km al SUR de SALINA CRUZ, OAX"
4/11/2018,4.5999999999999996,15.1165,-94.208200000000005,29.100000000000001,"118 km al SUROESTE de TONALA, CHIS"
4/11/2018,4.4000000000000004,13.8277,-92.958500000000001,13,"128 km al SUROESTE de CD HIDALGO, CHIS"
4/11/2018,4.2000000000000002,15.6127,-95.007499999999993,35.5,"66 km al SURESTE de SALINA CRUZ, OAX"
4/11/2018,4.2000000000000002,15.667999999999999,-94.935000000000002,23.800000000000001,"63 km al SURESTE de SALINA CRUZ, OAX"
4/11/2018,4.0999999999999996,15.573,-95.038200000000003,26.199999999999999,"69 km al SUR de SALINA CRUZ, OAX"
4/11/2018,4,15.491199999999999,-94.961799999999997,18.600000000000001,"80 km al SURESTE de SALINA CRUZ, OAX"
4/12/2018,4.2999999999999998,15.824199999999999,-92.665199999999999,171.69999999999999,"49 km al NORESTE de MAPASTEPEC, CHIS"
4/12/2018,4.2000000000000002,22.587299999999999,-107.476,10,"130 km al SUROESTE de MAZATLAN, SIN"
4/12/2018,4.0999999999999996,18.182700000000001,-101.526,24.800000000000001,"60 km al NORTE de ZIHUATANEJO, GRO"
4/12/2018,4.0999999999999996,15.8568,-92.808199999999999,167.19999999999999,"47 km al NORTE de MAPASTEPEC, CHIS"
4/12/2018,4,15.5077,-94.8673,17.699999999999999,"82 km al SURESTE de SALINA CRUZ, OAX"
4/12/2018,4,15.084300000000001,-96.301199999999994,10,"75 km al SUR de S PEDRO POCHUTLA, OAX"
4/12/2018,4,17.213200000000001,-94.454999999999998,144.59999999999999,"73 km al NORESTE de MATIAS ROMERO, OAX"
4/12/2018,4,15.156499999999999,-94.390199999999993,29.699999999999999,"123 km al SUROESTE de TONALA, CHIS"
4/12/2018,4,25.439699999999998,-108.17100000000001,10,"10 km al SUROESTE de GUAMUCHIL, SIN"
4/12/2018,4,16.239999999999998,-95.017799999999994,62.5,"20 km al NORESTE de SALINA CRUZ, OAX"
4/13/2018,4.5999999999999996,15.5982,-92.885499999999993,138.90000000000001,"17 km al NORTE de MAPASTEPEC, CHIS"
4/13/2018,4.2000000000000002,15.0763,-94.468800000000002,16.5,"135 km al SUROESTE de TONALA, CHIS"
4/13/2018,4.0999999999999996,15.423999999999999,-94.793300000000002,25.800000000000001,"94 km al SURESTE de SALINA CRUZ, OAX"
4/13/2018,4.0999999999999996,15.8408,-95.487499999999997,52.899999999999999,"49 km al SUROESTE de SALINA CRUZ, OAX"
4/13/2018,4,17.067499999999999,-99.158199999999994,50.5,"39 km al NORESTE de SAN MARCOS, GRO"
4/13/2018,4,16.6648,-96.2363,50.799999999999997,"41 km al SURESTE de TLACOLULA, OAX"
4/13/2018,4,25.411000000000001,-109.879,10,"91 km al SUROESTE de AHOME, SIN"
4/13/2018,4,15.7822,-95.733999999999995,52.200000000000003,"43 km al ESTE de CRUCECITA, OAX"
4/14/2018,4.9000000000000004,19.1235,-107.96899999999999,15.6,"331 km al SUROESTE de PUERTO VALLARTA, JAL"
4/14/2018,4.7999999999999998,15.556800000000001,-95.025700000000001,16.100000000000001,"72 km al SUR de SALINA CRUZ, OAX"
4/14/2018,4.2999999999999998,15.660299999999999,-94.861500000000007,16.399999999999999,"68 km al SURESTE de SALINA CRUZ, OAX"
4/14/2018,4.2000000000000002,16.373000000000001,-95.397199999999998,75.400000000000006,"18 km al NOROESTE de TEHUANTEPEC, OAX"
4/14/2018,4.2000000000000002,14.3908,-92.1768,85.299999999999997,"32 km al SUR de CD HIDALGO, CHIS"
4/14/2018,4,15.983700000000001,-95.262699999999995,55.899999999999999,"23 km al SUROESTE de SALINA CRUZ, OAX"
4/14/2018,4,16.517800000000001,-95.117999999999995,80,"5 km al SUROESTE de CD IXTEPEC, OAX"
4/15/2018,4.5,17.1355,-101.36499999999999,19,"45 km al SUR de PETATLAN, GRO"
